trial,incumbent,candidate,design,resample,n_tasks,horizon_pairs,success_shift,mean_pairs_available,min_pairs_available,method,alpha_scheme,alpha_win,alpha_guard,alpha_harm,delta,min_n,reps,p_deploy,p_harm_stop,p_any_decision,se_p_deploy,se_p_harm,p_deploy_retained_variant,p_win_gate_ever,p_guard_gate_ever,p_harm_gate_ever,stop_pair_q25_given_stop,stop_pair_median_given_stop,stop_pair_q75_given_stop,stop_pair_q25_censored,stop_pair_median_censored,stop_pair_q75_censored,deploy_pair_median,harm_pair_median,mean_frac_arrivals_after_decision,exp_frac_arrivals_saved_from_inferior,exp_frac_of_inferior_exposures_avoided,exp_frac_latency_saved,median_arrivals_started_at_decision_given_stop
T2,single_shot,self_test_repair,arrival_coin,boot,1138,569,none,555.53415,501,normal_mixture,nosplit_iut,0.05,0.05,0.05,0.15,20,20000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8295,1.0,55.0,64.0,76.0,55.0,64.0,76.0,,64.0,0.872914367311072,0.4364855887521968,0.8728460797929576,0.552819959210466,139.0
T2,single_shot,self_test_repair,arrival_coin,boot,1138,569,none,555.53415,501,normal_mixture,deploy_bonf2,0.025,0.025,0.05,0.03,10,20000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0,64.0,76.0,55.0,64.0,76.0,,64.0,0.872914367311072,0.4364855887521968,0.8728460797929576,0.552819959210466,139.0
T2,single_shot,self_test_repair,arrival_coin,boot,1138,569,none,555.53415,501,normal_mixture,deploy_bonf2,0.025,0.025,0.05,0.03,20,20000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0,64.0,76.0,55.0,64.0,76.0,,64.0,0.872914367311072,0.4364855887521968,0.8728460797929576,0.552819959210466,139.0
T2,single_shot,self_test_repair,arrival_coin,boot,1138,569,none,555.53415,501,normal_mixture,deploy_bonf2,0.025,0.025,0.05,0.05,10,20000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00075,1.0,55.0,64.0,76.0,55.0,64.0,76.0,,64.0,0.872914367311072,0.4364855887521968,0.8728460797929576,0.552819959210466,139.0
T2,single_shot,self_test_repair,arrival_coin,boot,1138,569,none,555.53415,501,normal_mixture,deploy_bonf2,0.025,0.025,0.05,0.05,20,20000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00075,1.0,55.0,64.0,76.0,55.0,64.0,76.0,,64.0,0.872914367311072,0.4364855887521968,0.8728460797929576,0.552819959210466,139.0
T2,single_shot,self_test_repair,arrival_coin,boot,1138,569,none,555.53415,501,normal_mixture,deploy_bonf2,0.025,0.025,0.05,0.1,10,20000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0863,1.0,55.0,64.0,76.0,55.0,64.0,76.0,,64.0,0.872914367311072,0.4364855887521968,0.8728460797929576,0.552819959210466,139.0
T2,single_shot,self_test_repair,arrival_coin,boot,1138,569,none,555.53415,501,normal_mixture,deploy_bonf2,0.025,0.025,0.05,0.1,20,20000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0863,1.0,55.0,64.0,76.0,55.0,64.0,76.0,,64.0,0.872914367311072,0.4364855887521968,0.8728460797929576,0.552819959210466,139.0
T2,single_shot,self_test_repair,arrival_coin,boot,1138,569,none,555.53415,501,normal_mixture,deploy_bonf2,0.025,0.025,0.05,0.15,10,20000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6991,1.0,55.0,64.0,76.0,55.0,64.0,76.0,,64.0,0.872914367311072,0.4364855887521968,0.8728460797929576,0.552819959210466,139.0
T2,single_shot,self_test_repair,arrival_coin,boot,1138,569,none,555.53415,501,normal_mixture,deploy_bonf2,0.025,0.025,0.05,0.15,20,20000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6991,1.0,55.0,64.0,76.0,55.0,64.0,76.0,,64.0,0.872914367311072,0.4364855887521968,0.8728460797929576,0.552819959210466,139.0
T2,single_shot,self_test_repair,arrival_coin,boot,1138,569,none,555.53415,501,normal_mixture,twosided_equal,0.025,0.025,0.025,0.03,10,20000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,62.0,74.0,87.0,62.0,74.0,87.0,,74.0,0.8567203427065027,0.4283910808435852,0.8566593838791646,0.5425830206028157,158.0
T2,single_shot,self_test_repair,arrival_coin,boot,1138,569,none,555.53415,501,normal_mixture,twosided_equal,0.025,0.025,0.025,0.03,20,20000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,62.0,74.0,87.0,62.0,74.0,87.0,,74.0,0.8567203427065027,0.4283910808435852,0.8566593838791646,0.5425830206028157,158.0
T2,single_shot,self_test_repair,arrival_coin,boot,1138,569,none,555.53415,501,normal_mixture,twosided_equal,0.025,0.025,0.025,0.05,10,20000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00075,1.0,62.0,74.0,87.0,62.0,74.0,87.0,,74.0,0.8567203427065027,0.4283910808435852,0.8566593838791646,0.5425830206028157,158.0
T2,single_shot,self_test_repair,arrival_coin,boot,1138,569,none,555.53415,501,normal_mixture,twosided_equal,0.025,0.025,0.025,0.05,20,20000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00075,1.0,62.0,74.0,87.0,62.0,74.0,87.0,,74.0,0.8567203427065027,0.4283910808435852,0.8566593838791646,0.5425830206028157,158.0
T2,single_shot,self_test_repair,arrival_coin,boot,1138,569,none,555.53415,501,normal_mixture,twosided_equal,0.025,0.025,0.025,0.1,10,20000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0863,1.0,62.0,74.0,87.0,62.0,74.0,87.0,,74.0,0.8567203427065027,0.4283910808435852,0.8566593838791646,0.5425830206028157,158.0
T2,single_shot,self_test_repair,arrival_coin,boot,1138,569,none,555.53415,501,normal_mixture,twosided_equal,0.025,0.025,0.025,0.1,20,20000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0863,1.0,62.0,74.0,87.0,62.0,74.0,87.0,,74.0,0.8567203427065027,0.4283910808435852,0.8566593838791646,0.5425830206028157,158.0
T2,single_shot,self_test_repair,arrival_coin,boot,1138,569,none,555.53415,501,normal_mixture,twosided_equal,0.025,0.025,0.025,0.15,10,20000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6991,1.0,62.0,74.0,87.0,62.0,74.0,87.0,,74.0,0.8567203427065027,0.4283910808435852,0.8566593838791646,0.5425830206028157,158.0
T2,single_shot,self_test_repair,arrival_coin,boot,1138,569,none,555.53415,501,normal_mixture,twosided_equal,0.025,0.025,0.025,0.15,20,20000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6991,1.0,62.0,74.0,87.0,62.0,74.0,87.0,,74.0,0.8567203427065027,0.4283910808435852,0.8566593838791646,0.5425830206028157,158.0
T2,single_shot,self_test_repair,arrival_coin,boot,1138,569,none,555.53415,501,normal_mixture,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.03,10,20000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,66.0,78.0,93.0,66.0,78.0,93.0,,78.0,0.8477960896309314,0.4239174428822495,0.8477133901107846,0.5369270656003565,167.0
T2,single_shot,self_test_repair,arrival_coin,boot,1138,569,none,555.53415,501,normal_mixture,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.03,20,20000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,66.0,78.0,93.0,66.0,78.0,93.0,,78.0,0.8477960896309314,0.4239174428822495,0.8477133901107846,0.5369270656003565,167.0
T2,single_shot,self_test_repair,arrival_coin,boot,1138,569,none,555.53415,501,normal_mixture,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.05,10,20000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0003,1.0,66.0,78.0,93.0,66.0,78.0,93.0,,78.0,0.8477960896309314,0.4239174428822495,0.8477133901107846,0.5369270656003565,167.0
T2,single_shot,self_test_repair,arrival_coin,boot,1138,569,none,555.53415,501,normal_mixture,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.05,20,20000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0003,1.0,66.0,78.0,93.0,66.0,78.0,93.0,,78.0,0.8477960896309314,0.4239174428822495,0.8477133901107846,0.5369270656003565,167.0
T2,single_shot,self_test_repair,arrival_coin,boot,1138,569,none,555.53415,501,normal_mixture,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.1,10,20000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.05615,1.0,66.0,78.0,93.0,66.0,78.0,93.0,,78.0,0.8477960896309314,0.4239174428822495,0.8477133901107846,0.5369270656003565,167.0
T2,single_shot,self_test_repair,arrival_coin,boot,1138,569,none,555.53415,501,normal_mixture,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.1,20,20000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.05615,1.0,66.0,78.0,93.0,66.0,78.0,93.0,,78.0,0.8477960896309314,0.4239174428822495,0.8477133901107846,0.5369270656003565,167.0
T2,single_shot,self_test_repair,arrival_coin,boot,1138,569,none,555.53415,501,normal_mixture,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.15,10,20000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6113,1.0,66.0,78.0,93.0,66.0,78.0,93.0,,78.0,0.8477960896309314,0.4239174428822495,0.8477133901107846,0.5369270656003565,167.0
T2,single_shot,self_test_repair,arrival_coin,boot,1138,569,none,555.53415,501,normal_mixture,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.15,20,20000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6113,1.0,66.0,78.0,93.0,66.0,78.0,93.0,,78.0,0.8477960896309314,0.4239174428822495,0.8477133901107846,0.5369270656003565,167.0
T4,single_shot,single_shot,pair_coin,perm,591,295,none,295.0,295,betting,nosplit_iut,0.05,0.05,0.05,0.03,10,20000,0.0025,0.00935,0.01185,0.0003531111722956,0.0006805357264684,0.00305,0.00875,0.02745,0.00935,20.0,48.0,144.0,,,,115.5,44.0,0.0083612521150592,0.0,,0.0,98.0
T4,single_shot,single_shot,pair_coin,perm,591,295,none,295.0,295,betting,nosplit_iut,0.05,0.05,0.05,0.03,20,20000,0.00245,0.00765,0.0101,0.0003495709870684,0.0006160956703305,0.00295,0.007,0.02725,0.00765,34.0,77.5,159.25,,,,117.0,65.0,0.00657910321489,0.0,,0.0,156.5
T4,single_shot,single_shot,pair_coin,perm,591,295,none,295.0,295,betting,nosplit_iut,0.05,0.05,0.05,0.05,10,20000,0.0036,0.00935,0.01295,0.0004234997048405,0.0006805357264684,0.0042,0.00875,0.07235,0.00935,21.0,53.0,147.0,,,,115.5,44.0,0.0090324873096446,0.0,,0.0,108.0
T4,single_shot,single_shot,pair_coin,perm,591,295,none,295.0,295,betting,nosplit_iut,0.05,0.05,0.05,0.05,20,20000,0.00335,0.00765,0.011,0.0004085815402095,0.0006160956703305,0.0039,0.007,0.07155,0.00765,35.75,81.5,160.0,,,,121.0,65.0,0.0070602368866328,0.0,,0.0,164.5
T4,single_shot,single_shot,pair_coin,perm,591,295,none,295.0,295,betting,nosplit_iut,0.05,0.05,0.05,0.1,10,20000,0.0061,0.00935,0.01545,0.0005505810567028,0.0006805357264684,0.0073,0.00875,0.41025,0.00935,24.0,59.0,149.0,,,,109.0,44.0,0.010594923857868,0.0,,0.0,120.0
T4,single_shot,single_shot,pair_coin,perm,591,295,none,295.0,295,betting,nosplit_iut,0.05,0.05,0.05,0.1,20,20000,0.0058,0.00765,0.01345,0.0005369525118667,0.0006160956703305,0.0065,0.007,0.4097,0.00765,42.0,87.0,160.0,,,,114.0,65.0,0.0085515228426395,0.0,,0.0,175.0
T4,single_shot,single_shot,pair_coin,perm,591,295,none,295.0,295,betting,nosplit_iut,0.05,0.05,0.05,0.15,10,20000,0.00685,0.00935,0.0162,0.0005832271212829,0.0006805357264684,0.0086,0.00875,0.85845,0.00935,23.75,59.0,145.5,,,,96.0,44.0,0.0112261421319796,0.0,,0.0,119.5
T4,single_shot,single_shot,pair_coin,perm,591,295,none,295.0,295,betting,nosplit_iut,0.05,0.05,0.05,0.15,20,20000,0.00655,0.00765,0.0142,0.0005703988735963,0.0006160956703305,0.007,0.007,0.8582,0.00765,40.0,83.5,154.25,,,,104.0,65.0,0.0091795262267343,0.0,,0.0,171.0
T4,single_shot,single_shot,pair_coin,perm,591,295,none,295.0,295,betting,deploy_bonf2,0.025,0.025,0.05,0.03,10,20000,0.00115,0.00935,0.0105,0.0002396536563459,0.0006805357264684,0.00165,0.0045,0.0156,0.00935,18.0,46.5,136.25,,,,131.0,44.0,0.0074721658206429,0.0,,0.0,94.5
T4,single_shot,single_shot,pair_coin,perm,591,295,none,295.0,295,betting,deploy_bonf2,0.025,0.025,0.05,0.03,20,20000,0.0011,0.00765,0.00875,0.0002343917660669,0.0006160956703305,0.00155,0.00385,0.01545,0.00765,34.0,79.0,154.5,,,,135.5,65.0,0.0056908629441624,0.0,,0.0,159.0
T4,single_shot,single_shot,pair_coin,perm,591,295,none,295.0,295,betting,deploy_bonf2,0.025,0.025,0.05,0.05,10,20000,0.00165,0.00935,0.011,0.0002869910712896,0.0006805357264684,0.002,0.0045,0.04265,0.00935,18.0,48.5,138.5,,,,125.0,44.0,0.0077846023688663,0.0,,0.0,98.0
T4,single_shot,single_shot,pair_coin,perm,591,295,none,295.0,295,betting,deploy_bonf2,0.025,0.025,0.05,0.05,20,20000,0.0016,0.00765,0.00925,0.0002826163477224,0.0006160956703305,0.0019,0.00385,0.04245,0.00765,35.0,79.0,156.0,,,,128.0,65.0,0.0060026226734348,0.0,,0.0,159.0
T4,single_shot,single_shot,pair_coin,perm,591,295,none,295.0,295,betting,deploy_bonf2,0.025,0.025,0.05,0.1,10,20000,0.0032,0.00935,0.01255,0.0003993594871791,0.0006805357264684,0.00385,0.0045,0.3159,0.00935,22.0,58.0,146.0,,,,123.0,44.0,0.0086954314720812,0.0,,0.0,117.0
T4,single_shot,single_shot,pair_coin,perm,591,295,none,295.0,295,betting,deploy_bonf2,0.025,0.025,0.05,0.1,20,20000,0.0031,0.00765,0.01075,0.0003930896844232,0.0006160956703305,0.00355,0.00385,0.31555,0.00765,36.5,83.0,166.5,,,,128.0,65.0,0.0068662436548223,0.0,,0.0,167.0
T4,single_shot,single_shot,pair_coin,perm,591,295,none,295.0,295,betting,deploy_bonf2,0.025,0.025,0.05,0.15,10,20000,0.0038,0.00935,0.01315,0.000435060915275,0.0006805357264684,0.00445,0.0045,0.79305,0.00935,22.0,56.0,142.0,,,,88.5,44.0,0.0092048223350253,0.0,,0.0,113.0
T4,single_shot,single_shot,pair_coin,perm,591,295,none,295.0,295,betting,deploy_bonf2,0.025,0.025,0.05,0.15,20,20000,0.0036,0.00765,0.01125,0.0004234997048405,0.0006160956703305,0.00385,0.00385,0.7929,0.00765,37.0,79.0,157.0,,,,98.0,65.0,0.0072807106598984,0.0,,0.0,159.0
T4,single_shot,single_shot,pair_coin,perm,591,295,none,295.0,295,betting,twosided_equal,0.025,0.025,0.025,0.03,10,20000,0.00115,0.00405,0.0052,0.0002396536563459,0.0004490878254862,0.00165,0.0045,0.0156,0.00405,21.75,77.0,157.5,,,,131.0,53.0,0.0034983925549915,0.0,,0.0,156.0
T4,single_shot,single_shot,pair_coin,perm,591,295,none,295.0,295,betting,twosided_equal,0.025,0.025,0.025,0.03,20,20000,0.0011,0.0035,0.0046,0.0002343917660669,0.0004175972940525,0.00155,0.00385,0.01545,0.0035,32.0,99.5,181.5,,,,135.5,84.0,0.0028776649746192,0.0,,0.0,200.5
T4,single_shot,single_shot,pair_coin,perm,591,295,none,295.0,295,betting,twosided_equal,0.025,0.025,0.025,0.05,10,20000,0.00165,0.00405,0.0057,0.0002869910712896,0.0004490878254862,0.002,0.0045,0.04265,0.00405,23.25,80.5,160.5,,,,125.0,53.0,0.0038108291032148,0.0,,0.0,162.5
T4,single_shot,single_shot,pair_coin,perm,591,295,none,295.0,295,betting,twosided_equal,0.025,0.025,0.025,0.05,20,20000,0.0016,0.0035,0.0051,0.0002826163477224,0.0004175972940525,0.0019,0.00385,0.04245,0.0035,33.0,97.0,172.25,,,,128.0,84.0,0.0031894247038917,0.0,,0.0,195.5
T4,single_shot,single_shot,pair_coin,perm,591,295,none,295.0,295,betting,twosided_equal,0.025,0.025,0.025,0.1,10,20000,0.0032,0.00405,0.00725,0.0003993594871791,0.0004490878254862,0.00385,0.0045,0.3159,0.00405,31.0,83.0,167.0,,,,123.0,53.0,0.0047216582064297,0.0,,0.0,169.0
T4,single_shot,single_shot,pair_coin,perm,591,295,none,295.0,295,betting,twosided_equal,0.025,0.025,0.025,0.1,20,20000,0.0031,0.0035,0.0066,0.0003930896844232,0.0004175972940525,0.00355,0.00385,0.31555,0.0035,39.25,97.0,175.5,,,,128.0,84.0,0.0040530456852791,0.0,,0.0,195.5
T4,single_shot,single_shot,pair_coin,perm,591,295,none,295.0,295,betting,twosided_equal,0.025,0.025,0.025,0.15,10,20000,0.0038,0.00405,0.00785,0.000435060915275,0.0004490878254862,0.00445,0.0045,0.79305,0.00405,31.0,77.0,162.0,,,,88.5,53.0,0.0052310490693739,0.0,,0.0,156.0
T4,single_shot,single_shot,pair_coin,perm,591,295,none,295.0,295,betting,twosided_equal,0.025,0.025,0.025,0.15,20,20000,0.0036,0.0035,0.0071,0.0004234997048405,0.0004175972940525,0.00385,0.00385,0.7929,0.0035,38.0,89.5,170.75,,,,98.0,84.0,0.0044675126903553,0.0,,0.0,181.0
T4,single_shot,single_shot,pair_coin,perm,591,295,none,295.0,295,betting,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.03,10,20000,0.0008,0.0028,0.0036,0.0001999199839935,0.0003736415394465,0.00105,0.00275,0.01165,0.0028,16.0,37.5,125.0,,,,125.5,32.0,0.0025587140439932,0.0,,0.0,77.5
T4,single_shot,single_shot,pair_coin,perm,591,295,none,295.0,295,betting,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.03,20,20000,0.0007,0.00205,0.00275,0.0001870173788715,0.0003198278833998,0.0009,0.00205,0.01155,0.00205,32.0,92.0,182.0,,,,134.0,61.0,0.0017121827411167,0.0,,0.0,188.0
T4,single_shot,single_shot,pair_coin,perm,591,295,none,295.0,295,betting,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.05,10,20000,0.0009,0.0028,0.0037,0.0002120365534524,0.0003736415394465,0.00125,0.00275,0.0307,0.0028,16.25,40.5,134.0,,,,134.0,32.0,0.0026047377326565,0.0,,0.0,84.5
T4,single_shot,single_shot,pair_coin,perm,591,295,none,295.0,295,betting,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.05,20,20000,0.0008,0.00205,0.00285,0.0001999199839935,0.0003198278833998,0.0011,0.00205,0.03055,0.00205,32.0,95.0,172.0,,,,147.5,61.0,0.00175820642978,0.0,,0.0,191.0
T4,single_shot,single_shot,pair_coin,perm,591,295,none,295.0,295,betting,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.1,10,20000,0.0018,0.0028,0.0046,0.0002997298783905,0.0003736415394465,0.0021,0.00275,0.26955,0.0028,20.25,51.5,171.0,,,,145.5,32.0,0.0030642978003384,0.0,,0.0,104.5
T4,single_shot,single_shot,pair_coin,perm,591,295,none,295.0,295,betting,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.1,20,20000,0.00165,0.00205,0.0037,0.0002869910712896,0.0003198278833998,0.0018,0.00205,0.26935,0.00205,35.5,105.0,191.75,,,,158.0,61.0,0.0021707275803722,0.0,,0.0,213.0
T4,single_shot,single_shot,pair_coin,perm,591,295,none,295.0,295,betting,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.15,10,20000,0.0019,0.0028,0.0047,0.0003079277512664,0.0003736415394465,0.00265,0.00275,0.75125,0.0028,18.0,44.0,170.75,,,,134.0,32.0,0.0031692893401015,0.0,,0.0,89.0
T4,single_shot,single_shot,pair_coin,perm,591,295,none,295.0,295,betting,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.15,20,20000,0.0017,0.00205,0.00375,0.0002912996738755,0.0003198278833998,0.00205,0.00205,0.75115,0.00205,36.0,102.0,190.5,,,,156.0,61.0,0.0022217428087986,0.0,,0.0,209.0
T4,single_shot,single_shot,pair_coin,perm,591,295,none,295.0,295,normal_mixture,nosplit_iut,0.05,0.05,0.05,0.03,10,20000,0.0,0.00175,0.00175,0.0,0.0002955450473278,0.0,0.00175,0.0,0.00175,160.0,197.0,262.5,,,,,197.0,0.0005445854483925,0.0,,0.0,395.0
T4,single_shot,single_shot,pair_coin,perm,591,295,none,295.0,295,normal_mixture,nosplit_iut,0.05,0.05,0.05,0.03,20,20000,0.0,0.00175,0.00175,0.0,0.0002955450473278,0.0,0.00175,0.0,0.00175,160.0,197.0,262.5,,,,,197.0,0.0005445854483925,0.0,,0.0,395.0
T4,single_shot,single_shot,pair_coin,perm,591,295,none,295.0,295,normal_mixture,nosplit_iut,0.05,0.05,0.05,0.05,10,20000,5e-05,0.00175,0.0018,4.999874998437461e-05,0.0002955450473278,5e-05,0.00175,0.00035,0.00175,161.0,199.0,266.0,,,,269.0,197.0,0.0005489001692047,0.0,,0.0,399.0
T4,single_shot,single_shot,pair_coin,perm,591,295,none,295.0,295,normal_mixture,nosplit_iut,0.05,0.05,0.05,0.05,20,20000,5e-05,0.00175,0.0018,4.999874998437461e-05,0.0002955450473278,5e-05,0.00175,0.00035,0.00175,161.0,199.0,266.0,,,,269.0,197.0,0.0005489001692047,0.0,,0.0,399.0
T4,single_shot,single_shot,pair_coin,perm,591,295,none,295.0,295,normal_mixture,nosplit_iut,0.05,0.05,0.05,0.1,10,20000,0.0007,0.00175,0.00245,0.0001870173788715,0.0002955450473278,0.00075,0.00175,0.0172,0.00175,162.0,210.0,259.0,,,,221.0,197.0,0.0007356175972927,0.0,,0.0,421.0
T4,single_shot,single_shot,pair_coin,perm,591,295,none,295.0,295,normal_mixture,nosplit_iut,0.05,0.05,0.05,0.1,20,20000,0.0007,0.00175,0.00245,0.0001870173788715,0.0002955450473278,0.00075,0.00175,0.0172,0.00175,162.0,210.0,259.0,,,,221.0,197.0,0.0007356175972927,0.0,,0.0,421.0
T4,single_shot,single_shot,pair_coin,perm,591,295,none,295.0,295,normal_mixture,nosplit_iut,0.05,0.05,0.05,0.15,10,20000,0.00165,0.00175,0.0034,0.0002869910712896,0.0002955450473278,0.00175,0.00175,0.22975,0.00175,172.5,210.5,256.0,,,,219.0,197.0,0.0009939932318104,0.0,,0.0,422.5
T4,single_shot,single_shot,pair_coin,perm,591,295,none,295.0,295,normal_mixture,nosplit_iut,0.05,0.05,0.05,0.15,20,20000,0.00165,0.00175,0.0034,0.0002869910712896,0.0002955450473278,0.00175,0.00175,0.22975,0.00175,172.5,210.5,256.0,,,,219.0,197.0,0.0009939932318104,0.0,,0.0,422.5
T4,single_shot,single_shot,pair_coin,perm,591,295,none,295.0,295,normal_mixture,deploy_bonf2,0.025,0.025,0.05,0.03,10,20000,0.0,0.00175,0.00175,0.0,0.0002955450473278,0.0,0.0007,0.0,0.00175,160.0,197.0,262.5,,,,,197.0,0.0005445854483925,0.0,,0.0,395.0
T4,single_shot,single_shot,pair_coin,perm,591,295,none,295.0,295,normal_mixture,deploy_bonf2,0.025,0.025,0.05,0.03,20,20000,0.0,0.00175,0.00175,0.0,0.0002955450473278,0.0,0.0007,0.0,0.00175,160.0,197.0,262.5,,,,,197.0,0.0005445854483925,0.0,,0.0,395.0
T4,single_shot,single_shot,pair_coin,perm,591,295,none,295.0,295,normal_mixture,deploy_bonf2,0.025,0.025,0.05,0.05,10,20000,0.0,0.00175,0.00175,0.0,0.0002955450473278,0.0,0.0007,0.0,0.00175,160.0,197.0,262.5,,,,,197.0,0.0005445854483925,0.0,,0.0,395.0
T4,single_shot,single_shot,pair_coin,perm,591,295,none,295.0,295,normal_mixture,deploy_bonf2,0.025,0.025,0.05,0.05,20,20000,0.0,0.00175,0.00175,0.0,0.0002955450473278,0.0,0.0007,0.0,0.00175,160.0,197.0,262.5,,,,,197.0,0.0005445854483925,0.0,,0.0,395.0
T4,single_shot,single_shot,pair_coin,perm,591,295,none,295.0,295,normal_mixture,deploy_bonf2,0.025,0.025,0.05,0.1,10,20000,0.0002,0.00175,0.00195,9.998999949995e-05,0.0002955450473278,0.0002,0.0007,0.00495,0.00175,171.0,210.0,266.0,,,,257.5,197.0,0.0005685279187817,0.0,,0.0,421.0
T4,single_shot,single_shot,pair_coin,perm,591,295,none,295.0,295,normal_mixture,deploy_bonf2,0.025,0.025,0.05,0.1,20,20000,0.0002,0.00175,0.00195,9.998999949995e-05,0.0002955450473278,0.0002,0.0007,0.00495,0.00175,171.0,210.0,266.0,,,,257.5,197.0,0.0005685279187817,0.0,,0.0,421.0
T4,single_shot,single_shot,pair_coin,perm,591,295,none,295.0,295,normal_mixture,deploy_bonf2,0.025,0.025,0.05,0.15,10,20000,0.0006,0.00175,0.00235,0.000173153111436,0.0002955450473278,0.00065,0.0007,0.1104,0.00175,182.0,236.0,268.5,,,,257.5,197.0,0.0006368020304568,0.0,,0.0,475.0
T4,single_shot,single_shot,pair_coin,perm,591,295,none,295.0,295,normal_mixture,deploy_bonf2,0.025,0.025,0.05,0.15,20,20000,0.0006,0.00175,0.00235,0.000173153111436,0.0002955450473278,0.00065,0.0007,0.1104,0.00175,182.0,236.0,268.5,,,,257.5,197.0,0.0006368020304568,0.0,,0.0,475.0
T4,single_shot,single_shot,pair_coin,perm,591,295,none,295.0,295,normal_mixture,twosided_equal,0.025,0.025,0.025,0.03,10,20000,0.0,0.00065,0.00065,0.0,0.0001802189640409,0.0,0.0007,0.0,0.00065,173.0,212.0,271.0,,,,,212.0,0.0001922165820642,0.0,,0.0,425.0
T4,single_shot,single_shot,pair_coin,perm,591,295,none,295.0,295,normal_mixture,twosided_equal,0.025,0.025,0.025,0.03,20,20000,0.0,0.00065,0.00065,0.0,0.0001802189640409,0.0,0.0007,0.0,0.00065,173.0,212.0,271.0,,,,,212.0,0.0001922165820642,0.0,,0.0,425.0
T4,single_shot,single_shot,pair_coin,perm,591,295,none,295.0,295,normal_mixture,twosided_equal,0.025,0.025,0.025,0.05,10,20000,0.0,0.00065,0.00065,0.0,0.0001802189640409,0.0,0.0007,0.0,0.00065,173.0,212.0,271.0,,,,,212.0,0.0001922165820642,0.0,,0.0,425.0
T4,single_shot,single_shot,pair_coin,perm,591,295,none,295.0,295,normal_mixture,twosided_equal,0.025,0.025,0.025,0.05,20,20000,0.0,0.00065,0.00065,0.0,0.0001802189640409,0.0,0.0007,0.0,0.00065,173.0,212.0,271.0,,,,,212.0,0.0001922165820642,0.0,,0.0,425.0
T4,single_shot,single_shot,pair_coin,perm,591,295,none,295.0,295,normal_mixture,twosided_equal,0.025,0.025,0.025,0.1,10,20000,0.0002,0.00065,0.00085,9.998999949995e-05,0.0001802189640409,0.0002,0.0007,0.00495,0.00065,194.0,223.0,271.0,,,,257.5,212.0,0.0002161590524534,0.0,,0.0,449.0
T4,single_shot,single_shot,pair_coin,perm,591,295,none,295.0,295,normal_mixture,twosided_equal,0.025,0.025,0.025,0.1,20,20000,0.0002,0.00065,0.00085,9.998999949995e-05,0.0001802189640409,0.0002,0.0007,0.00495,0.00065,194.0,223.0,271.0,,,,257.5,212.0,0.0002161590524534,0.0,,0.0,449.0
